Page url,Poster,Name,Organizer,Description,Category,Highlights,Refund Policy,Address,Price,Date & Time
https://www.eventbrite.ca/e/toronto-business-kick-off-2027-tickets-1981825309851,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176619241%2F1903271165153%2F1%2Foriginal.20260203-225413?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=565e5167b4d6f39347f4245f8dacb925,Toronto Business Kick-Off 2027,Toronto Business Kick-Off,Toronto Business Kick Off 2027 is in planning. Ticket sales are not open yet. Stay tuned!,"Business, Startups","Paid parking, Parking available, ages 18+, In person, Doors at 8:00 AM",No Refunds,"‎, Toronto, ON ‎ ‎ ‎ ‎ ‎ ‎, Canada",1,Feb 1 at 8:00 AM EST
https://www.eventbrite.ca/e/soft-bodies-somatic-movement-classes-tickets-1980935033009,https://cdn.evbuc.com/images/1175311700/382553734311/1/logo.20260120-053120,SOFT BODIES: Somatic Movement Classes,Jasad Dance Projects/Meryem Alaoui,"Somatic movement classes for movement practitioners, creatives, artists and anyone looking to feel more present in their body, in community.","Health, Yoga","Paid parking, Parking available, 2 hours, In person",No Refunds,"688 Richmond Street West, Toronto, ON M6J 1C5, Canada",Donation,Feb 22 at 2:00 PM
https://www.eventbrite.com/e/toronto-craft-and-trade-fair-tickets-1982234544884,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176504583%2F2990807717158%2F1%2Foriginal.20260202-220805?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C113%2C958%2C479&s=83f48e87dbaea7f49455c9d1e7815ab5,TORONTO CRAFT AND TRADE FAIR,BollenShows LLC,Discover awesome handmade crafts and cool trade finds at the Toronto Craft and Trade Fair—fun in person!,"Business, Real Estate","2 days 8 hours, In person",Refunds up to 7 days before event,"1873 Bloor Street West, Toronto, ON M6R 2Z3, Canada",CAD 0.0,Apr 3 at 10:00 AM EDT
https://www.eventbrite.ca/e/2025-market-review-2026-market-forecast-registration-1980385892515,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174628252%2F2060660350993%2F1%2Foriginal.20260112-154516?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C3240%2C1620&s=5f17b6699907734ccc768e3e7cee13cd,2025 Market Review / 2026 Market Forecast,Eric Spada - Mission35 Mortgages,A high-value panel discussion that cuts through the noise and focus on what actually mattered in 2025 and what will define success in 2026.,"Business, Real Estate","2 hours, In person",No Refunds,"325 Winterberry Drive #101, Hamilton, ON L8J 0B6, Canada",17.55 CAD,Feb 26 at 9:00 AM EST
https://www.eventbrite.ca/e/caledon-orangeville-wedding-expo-winter-2026-tickets-1849681931449,https://cdn.evbuc.com/images/1174236843/466519136421/1/logo.20260107-192243,Caledon-Orangeville Wedding Expo Winter 2026,The Wedding Ring,"Plan your perfect wedding at the Caledon-Orangeville Wedding Expo! Pre-book FREE, or go VIP to skip the line, get perks & win prizes!",Other,"4 hours, In person",No Refunds,"793522 3rd Line EHS, Mono, ON L9W 5X7, Canada",13.54 CAD - 37.61 CAD,Feb 22 at 11:00 AM EST
https://www.eventbrite.ca/e/ladies-business-networking-meeting-networking-momentum-march-tickets-1982603980877,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176977556%2F385767415705%2F1%2Foriginal.20260208-024648?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=dd49a2c2709ad42675b022cbc78bd081,Ladies' Business Networking Meeting: Networking Momentum (March),Juanita Heidebrecht,"Join us for an empowering morning over coffee, where ladies can network, connect, and support each other — it's all about you!","Business, Career","Free parking, 1 hour 30 minutes, In person, Doors at 9:30 AM",Refunds up to 7 days before event,"2331 New St, Burlington, ON L7R 1J4, Canada",CAD 10.2,Mar 6 at 10:00 AM EST
https://www.eventbrite.ca/e/rfg-ascend-2026-tickets-1628732886909,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1104514473%2F272630255770%2F1%2Foriginal.20250825-165358?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C170%2C2048%2C1024&s=b6c489ce3d7add475ac84d84a495203f,RFG Ascend 2026,RFG,"RFG kicks off 2026 with an elite experience built to sharpen your skills, and set the standard for the year ahead.","Business, Educators","5 hours 30 minutes, In person",No Refunds,"5875 Airport Road, Mississauga, ON L4V 1N1, Canada",10.20 CAD - 27.96 CAD,Jan 10 at 12:30 PM
https://www.eventbrite.ca/e/toronto-dating-hub-february-mixer-for-divorcees-single-parents-tickets-1981661147838,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175968422%2F2037157454353%2F1%2Foriginal.20260127-172106?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=41467cb246a5ba82f7a22814885c879f,Toronto Dating Hub February Mixer for Divorcees & Single Parents,Toronto Dating Hub,Kickstart 2026 and mingle with likeminded divorcees & single parents looking for a fresh start in an intimate space downtown Toronto.,"Home & Lifestyle, Dating","2 hours 30 minutes, In person",No Refunds,"37 Blue Jays Way, Toronto, ON M5V 9G9, Canada",CAD 19.56 - CAD 37.61,Feb 22 at 5:00 PM EST
https://www.eventbrite.ca/e/acbn-legacy-symposium-2026-tickets-1980241455500,https://cdn.evbuc.com/images/1177473271/242679157484/1/logo.20260213-154255,ACBN Legacy Symposium 2026,ACBN Canada Foundation,Building Wealth by Leveraging Ai. A premier event dedicated to empowering aspiring entrepreneurs and established business owners alike.,"Business, Startups","9 hours, In person",Refunds up to 7 days before event,"4226 Duke of York Boulevard, Mississauga, ON L5B 0G5, Canada",107.83 CAD - 81.21 CAD,Mar 21 at 9:00 AM EDT
https://www.eventbrite.ca/e/experienceto-riverdale-historical-tour-tickets-1599207405399,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1098148113%2F3139958924%2F1%2Foriginal.20250818-030010?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1080%2C540&s=8cc489f31d38bdc67e4b7f1b5952ae97,#ExperienceTO: Riverdale Historical Tour,Alex Rascanu,Join us for the free-to-attend Riverdale Historical Tour.,"Community, Historic","1 hour 30 minutes, In person",Refunds up to 1 day before event,"370 Broadview Avenue, Toronto, ON M4K 2M8, Canada",Donation,Mar 28 at 10:00 AM
https://www.eventbrite.com/e/uncorked-by-reve-niagara-winemakers-dinner-series-tickets-1979790360262,https://cdn.evbuc.com/images/1174226034/2897743203021/1/logo.20260107-175423,Uncorked by Revé - Niagara Winemakers Dinner Series,Revé,Experience a four-course wine pairing dinner featuring a hand-selected Niagara winemaker.,"Food & Drink, Wine","Free parking, 5 hours, ages 19+, In person",Refunds up to 7 days before event,"242 Mary Street #Unit 4, Niagara-on-the-Lake, ON L0S 1J0, Canada",CAD 182.02 - CAD 214.52,Mar 22 at 6:00 PM
https://www.eventbrite.ca/e/opportunity-bridal-wedding-dress-sale-oakville-tickets-1944056177359,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1168134393%2F315313640516%2F1%2Foriginal.20251101-232359?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=3cb42ef6f778c7eded36ca579c656be4,Opportunity Bridal - Wedding Dress Sale - Oakville,Opportunity Bridal,Get ready to say yes to the dress at our Opportunity Bridal Wedding Dress Sale in Oakville - find your dream gown at amazing prices!,"Fashion, Bridal","7 hours, In person",Refunds up to 7 days before event,"590 Argus Road, Oakville, ON L6J 3J3, Canada",54.24 CAD,Feb 28 at 9:00 AM EST
https://www.eventbrite.ca/e/2026-introductory-beekeeping-course-1-tickets-1981348911932,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176295616%2F515658883541%2F1%2Foriginal.20260130-213746?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C708%2C4000%2C2000&s=810378786a546e20a6986ead828397b5,2026 Introductory Beekeeping Course #1,U of G Honey Bee Research Centre,Beekeeping course for beginner and established beekeepers seeking more in-depth knowledge about bees and the beekeeping industry.,"Hobbies, Other",In person,Refunds up to 7 days before event,"460 Stone Road East, Guelph, ON N1G 0C2, Canada",470.85 CAD,May 2 at 9:00 AM
https://www.eventbrite.com/e/2026-greater-niagara-fishing-expo-4-day-pass-tickets-1743610579179,https://cdn.evbuc.com/images/1154354453/288025695717/1/logo.20251015-203558,2026 Greater Niagara Fishing Expo 4 Day Pass,Niagara Falls Convention Center (NFCC),"Held in Niagara Falls, NY, this pure fishing show is designed by anglers for anglers with the simple goals of promoting & teaching fishing.","Travel & Outdoor, Other","3 days 4 hours, In person",Refunds up to 7 days before event,"101 Old Falls Street, Niagara Falls, NY 14303, United States",25.00 USD,Feb 19 at 11:00 AM EST
https://www.eventbrite.com/e/2026-greater-niagara-fishing-expo-single-day-pass-tickets-1743623688389,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F551186429%2F288025695717%2F1%2Foriginal.20230708-234912?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=13%2C0%2C2668%2C1334&s=140d5adc4099274972c4712e84348f22,2026 Greater Niagara Fishing Expo Single Day Pass,Niagara Falls Convention Center (NFCC),"Held in Niagara Falls, NY, this pure fishing show is designed by anglers for anglers with the simple goals of promoting & teaching fishing.","Sports & Fitness, Other","3 days 4 hours, In person",Refunds up to 7 days before event,"101 Old Falls Street, Niagara Falls, NY 14303, United States",12.00 USD,Feb 19 at 11:00 AM EST
https://www.eventbrite.ca/e/breaking-the-cycle-conference-tickets-1981438672408,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176819725%2F463127400308%2F1%2Foriginal.20260205-210110?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1062%2C531&s=a71273a861f51f02b5c7ceef21604c85,BREAKING THE CYCLE CONFERENCE,Future Black Female,Understanding the experiences of Black Children in Canada's Schools.,"Family & Education, Education","5 hours, In person",Refunds up to 7 days before event,"1812 Sir Isaac Brock Way, St. Catharines, ON L2S 3A1, Canada",100.00 CAD - 700.00 CAD,Apr 24 at 10:00 AM
https://www.eventbrite.ca/e/introduction-to-front-end-development-1-day-workshop-in-burlington-tickets-1979374505429,https://cdn.evbuc.com/images/1171396639/2824010078961/1/logo.20251120-063130,Introduction to Front-End Development: 1 Day Workshop in Burlington,Catils_inc,"Start your journey in front-end development—write code, design layouts, and craft responsive web experiences from scratch!","Business, Career","Paid parking, Parking available, 8 hours, ages 18+, In person",Refunds up to 7 days before event,"4145 North Service Road#2nd Floor Ph No +1 469 666 9332, Burlington, ON L7L 6A3, Canada",605.73 CAD - 776.51 CAD,Mar 4 at 9:00 AM
https://www.eventbrite.ca/e/square-dance-social-tickets-1982157550592,https://cdn.evbuc.com/images/1177663003/2625806236541/1/logo.20260216-202048,Square Dance Social,Be In Colour,An opportunity to engage in the most mathematical dance form ever created in the history of the Earth.,"Community, Other","2 hours, all ages, In person, Doors at 2:00 PM",Refunds up to 7 days before event,"175 Hampton Avenue, Toronto, ON M4K 2Z3, Canada",17.31 CAD,Feb 22 at 2:00 PM EST
https://www.eventbrite.ca/e/stop-shrinking-in-2026-workshop-tickets-1981602585677,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175877723%2F853649598123%2F1%2Foriginal.20260126-201639?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C120%2C1920%2C960&s=3ae250423d5869599d2009007aa10c6d,Stop Shrinking in 2026 Workshop,Coach AJ,"Rewrite your 2026, no shrinking, just confidence, clarity, and alignment. Step boldly into who you’re meant to be.","Health, Personal health","1 hour, In person",Refunds up to 7 days before event,"1806 Islington Avenue, Toronto, ON M9P 3N3, Canada",22.86 CAD,Feb 21 at 11:00 AM EST
https://www.eventbrite.com/e/gay-men-speed-dating-toronto-fancy-a-go-singles-event-tickets-1983191016717,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F454460549%2F540510529799%2F1%2Foriginal.20220726-210553?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1000%2C500&s=402bea9768cb048d3bcc304faaf68ea1,Gay Men | Speed Dating | Toronto Fancy a Go? | Singles Event,MyCheekyGayDate,Gay Men | Speed Dating | Toronto Fancy a Go? | Singles Event,"Food & Drink, Spirits","2 hours, In person",No Refunds,"244 Adelaide Street West, Toronto, ON M5H 1Y3, Canada",CAD 42.87 - CAD 45.0,Mar 7 at 7:30 PM EST
https://www.eventbrite.ca/e/holi-fiesta-20-night-holi-neon-lit-celebration-bollywood-party-tickets-1982644466972,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177126544%2F327109021225%2F1%2Foriginal.20260210-010816?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=76b2cdb63c3bc0e8dec5cf916e5fce87,HOLI FIESTA 2.0 | NIGHT HOLI- NEON LIT CELEBRATION | BOLLYWOOD PARTY,Rizz Events,Celebrate the vibrant and colorful festival of #Holi with #BOLLYWOOD music & neon paint & stickers & lots of fun in the heart of #toronto.,"Holiday, Other","Paid parking, Parking available, 3 hours, ages 19+, In person, Doors at 9:45 PM",No Refunds,"2415 Yonge Street, Toronto, ON M4P 2E7, Canada",CAD 17.29 - CAD 22.62,Mar 7 at 10:00 PM EST
https://www.eventbrite.ca/e/recruiting-retention-leadership-symposium-march-25-2026-tickets-1981862109921,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176066497%2F324596111131%2F1%2Foriginal.20260128-161722?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C23%2C1920%2C960&s=e6b3435dc116bb7b6ce593dd7bbd5a0d,"Recruiting & Retention Leadership Symposium – March 25, 2026",The Trucking Network Inc,"Join industry leaders, HR professionals, and decision-makers at the Recruiting & Retention Leadership Symposium on March 25, 2026.","Business, Other","8 hours 30 minutes, In person",No Refunds,"75 Derry Road West, Mississauga, ON L5W 1N5, Canada",333.61 CAD,Mar 25 at 7:30 AM EDT
https://www.eventbrite.ca/e/beautifully-rooted-in-christ-conference-2026-tickets-1977309685497,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1172549583%2F191072893767%2F1%2Foriginal.png?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C940%2C470&s=b24f342603f8f9b5e266fe8eca910356,Beautifully Rooted in Christ Conference - 2026,Bibilamour04,Join us in 2026 to grow deep in faith and celebrate how beautifully rooted we are in Christ!,"Spirituality, Christianity","4 hours, In person",Refunds up to 7 days before event,"3175 Dundas Street West, Oakville, ON L6M 4J4, Canada",Free,Mar 28 at 12:00 PM EDT
https://www.eventbrite.ca/e/2026-project-soy-plus-finale-30-year-showcase-tickets-1982189023729,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176450235%2F395287140555%2F1%2Foriginal.20260202-142217?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=a1c27148cab39f1e9d9571482c0db052,2026 Project SOY Plus Finale & 30 Year Showcase,"Research Innovation, University of Guelph","Celebrate innovation, sustainability and three decades of student-driven impact at the 2026 Project SOY Plus Finale & 30 Year Showcase!",Other,"Paid parking, Parking available, 5 hours, In person",Refunds up to 7 days before event,"474-570 Gordon Street, Guelph, ON N1G 1Y2, Canada",CAD 0.0,Mar 12 at 12:00 PM EDT
https://www.eventbrite.com/e/maple-city-artisan-holiday-market-tickets-1981493288767,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175727844%2F2989862702036%2F1%2Foriginal.png?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C940%2C470&s=8b44bb3d14322288ceb7dd3e55620c5d,Maple City Artisan & Holiday Market,Toronto city llc,Discover unique crafts & festive vibes at Maple City Artisan & Holiday Market – your holiday shopping hotspot!,"Holiday, Other","2 days 7 hours, In person",Refunds up to 7 days before event,"550 Bayview Avenue, Toronto, ON M4W 3X8, Canada",CAD 0.0,Mar 20 at 10:00 AM EDT
https://www.eventbrite.ca/e/hormones-hangouts-west-toronto-edition-periods-pms-tickets-1982460931011,https://cdn.evbuc.com/images/1176822667/274189052497/1/logo.20260205-212906,Hormones & Hangouts: West Toronto Edition: Periods & PMS,"Dr. Margot Lattanzi, ND","Connect with like-minded women & explore practical ways to balance your hormones in your neighbourhood, with Dr. Margot Lattanzi, ND","Health, Personal health","1 hour 30 minutes, In person",Refunds up to 7 days before event,"99 Roncesvalles Avenue, Toronto, ON M6R 2K9, Canada",Free,Mar 7 at 10:00 AM EST
https://www.eventbrite.ca/e/holi-fiesta-20-day-holi-to-neon-night-one-epic-fiesta-bollywood-party-tickets-1982625658716,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177025595%2F327109021225%2F1%2Foriginal.20260209-012603?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=838c8e7b59a08cd4ba3878f75c169d78,HOLI FIESTA 2.0 |DAY HOLI TO NEON NIGHT- ONE EPIC FIESTA | BOLLYWOOD PARTY,Rizz Events,Celebrate the vibrant festival of #Holi(outdoor &indoor) with #BOLLYWOOD music & colours and lots of fun in the heart of #toronto.,"Holiday, Other","Paid parking, Parking available, 13 hours, ages 19+, In person, Doors at 11:45 AM",No Refunds,"2415 Yonge Street, Toronto, ON M4P 2E7, Canada",CAD 17.29 - CAD 33.28,Mar 7 at 12:00 PM EST
https://www.eventbrite.ca/e/junk-journal-night-tickets-1979744680633,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171678800%2F2926288259431%2F1%2Foriginal.20251124-214041?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=46%2C0%2C984%2C492&s=e9fe4acedf38db0851edae3b73871de8,Junk Journal Night,Say Hey House,Start off your 2026 Junk Journal with Say Hey House!,"Hobbies, DIY","2 hours 30 minutes, In person",Refunds up to 7 days before event,"2848 Dundas Street West, Toronto, ON M6P 1Y7, Canada",CAD 17.55,Feb 24 at 5:30 PM
https://www.eventbrite.ca/e/oakville-leadtribes-in-person-after-5-tickets-1982744597465,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1173785697%2F313346741934%2F1%2Foriginal.20260101-023150?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=1%2C340%2C2398%2C1199&s=ff498f7c79f25961c76e8253082e37ff,Oakville LeadTribes In-Person After 5,LeadTribes Networking,"One-hour interactive networking with amazing entrepreneurs. Share your story, ask for business, collaborate, and make real connections.","Business, Sales & Marketing","1 hour, In person",Refunds up to 7 days before event,"416 Kerr Street, Oakville, ON L6K 3C1, Canada",CAD 11.98,Feb 19 at 5:00 PM
https://www.eventbrite.dk/e/evolve-canada-2026-come-alive-canada-tickets-1981454033353,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175682737%2F2989771855531%2F1%2Foriginal.png?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C940%2C470&s=f9e076859f9b31b16a0ac163cc1e16c7,EVOLVE CANADA 2026 COME ALIVE CANADA,,Join EVOLVE CANADA 2026 to spark fresh ideas and boost our economy together in person!,"Business, Finance","2 hours, all ages, In person",Refunds up to 7 days before event,"James Street North 2 King St W, Hamilton, ON L8P 1A1, Hamilton, ON L8P1A1, Canada",268.93 CAD,Jul 3 at 10:00 AM
https://www.eventbrite.ca/e/bvz-community-evening-learn-all-about-the-bvz-launch-program-tickets-1980508468142,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174779581%2F466822531423%2F1%2Foriginal.20260113-211952?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6912%2C3456&s=97cf410da4298adf0fffdc191592e4b7,BVZ Community Evening: Learn all about the BVZ Launch Program,Brampton Venture Zone by TMU,Are you building a health-tech startup with an MVP? Join our community evening to learn why BVZ Launch is the perfect program for you!,"Business, Startups","1 hour 30 minutes, In person",Refunds up to 7 days before event,"41 George Street South, Brampton, ON L6Y 2E1, Canada",CAD 0.0,Feb 25 at 5:00 PM EST
https://www.eventbrite.ca/e/ramadan-bazaar-2026-tickets-1980763874068,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175115933%2F1391876194523%2F1%2Foriginal.20260117-070401?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C5%2C1304%2C652&s=df2406dbcd79d23b4d5a9420c03e6ea1,Ramadan Bazaar 2026,Sifa Creations and Events,"With grand successful pervious events, we are excited to bring yet another fun filled event",Other,"9 hours, In person",Refunds up to 7 days before event,"1550 Dunbar Road, Cambridge, ON N1R 8J5, Canada",CAD 0.0,Mar 7 at 1:00 PM EST
https://www.eventbrite.ca/e/buc-cook-off-registration-2026-tickets-1271836781049,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F977566023%2F2386638939193%2F1%2Foriginal.20250307-010522?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=423%2C23%2C1072%2C536&s=c39afd08cb59ed7fe81d60907438f347,BUC Cook-Off Registration 2026,BUC Youth Ministry,"Join BUC's Youth Ministry for the second time, as we celebrate creativity for youths ages 13–30!","Food & Drink, Food","Free parking, 7 hours 45 minutes, all ages, In person",Refunds up to 30 days before event,"100 Marmora Street ##200, Toronto, ON M9M 2X5, Canada",CAD 0.0 - CAD 110.0,Mar 21 at 8:15 AM EDT
https://www.eventbrite.ca/e/black-history-stem-celebration-2026-past-present-future-tickets-1982313485999,https://cdn.evbuc.com/images/1177236367/539552244431/1/logo.20260211-011143,Black History STEM Celebration 2026: Past. Present. Future.,Black Boys Code Canada,"Join us in person to celebrate Black innovators in STEM—honoring the past, living the present, and inspiring the future!","Science & Tech, Science","7 hours, In person",Refunds up to 7 days before event,"550 Courtneypark Drive West, Mississauga, ON L5W 1L9, Canada",Free,Feb 21 at 10:00 AM EST
https://www.eventbrite.ca/e/echoes-of-greatness-celebrating-black-canadian-legacy-arts-and-futures-tickets-1982130761465,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176417726%2F4577263115%2F1%2Foriginal.20260202-031716?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=1%2C18%2C1544%2C772&s=cdeaf6f3c3ce9660061e6277583ec43c,"ECHOES OF GREATNESS: CELEBRATING BLACK CANADIAN LEGACY, ARTS AND FUTURES",Citizens for the Advancement of Community Development,"Please join us at the CACD Black History Month Event, taking place on Tuesday, February 24, 2026, at the Mississauga Valley Community Centre","Community, Nationality","5 hours 30 minutes, In person",Refunds up to 7 days before event,"1275 Mississauga Valley Boulevard, Mississauga, ON L5A 3R8, Canada",Free,Feb 24 at 4:00 PM EST
https://www.eventbrite.ca/e/fireside-chat-2026-tedxuoftmississauga-tickets-1983135668168,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177601789%2F2575119979101%2F1%2Foriginal.20260216-023708?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C32%2C1216%2C608&s=76de681c966528976d2424dd5da06e8e,Fireside Chat 2026 | TEDxUofTMississauga,TEDxUofTMississauga,Fireside Chat 2026 | DV 3130 | Feb 23 | 6–8PM. Bold ideas. Real talk. Innovation in action. Join us and spark the next breakthrough.,"Business, Other","Paid parking, Parking available, 2 hours, In person",Refunds up to 2 days before event,"3359 Mississauga Road, Mississauga, ON L5L 1C6, Canada",17.55 CAD,Feb 23 at 6:00 PM EST
https://www.eventbrite.ca/e/united-way-niagaras-campaign-celebration-breakfast-tickets-1981748725786,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177176793%2F1734041683383%2F1%2Foriginal.20260210-153834?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=f9febf5179d616a38e314fc0b6ac66e3,United Way Niagara's Campaign Celebration Breakfast,United Way Niagara,"Join us on Thursday March 12th, 2026 for a celebratory breakfast as we commemorate the incredible achievements of the 2025 campaign!","Charity & Causes, Other","2 hours, In person",Refunds up to 7 days before event,"327 Ontario Street, St. Catharines, ON L2R 5L3, Canada",CAD 44.29 - CAD 429.38,Mar 12 at 7:30 AM EDT
https://www.eventbrite.ca/e/oakville-eid-festival-2026-tickets-1975147316794,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176002682%2F245952735238%2F1%2Foriginal.20260127-222307?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C978%2C489&s=9d553a8baa97e346491709a05d05723f,Oakville Eid Festival 2026,Social Connections,"Join us at Oakville Eid Festival 2026 for fun, food, music, and celebrating together in person!","Community, City & Town","8 hours, In person",Refunds up to 7 days before event,"1280 Dundas Street West, Oakville, ON L6M 4H9, Canada",CAD 0.0,Mar 14 at 3:00 PM EDT
