Page url,Poster,Name,Organizer,Description,Category,Highlights,Refund Policy,Address,Price,Date & Time
https://www.eventbrite.ca/e/cpo-approved-working-at-height-training-8-hrs-training-early-bird-140-tickets-1353641541289?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1072954223%2F560308149799%2F1%2Foriginal.20250714-130335?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C32%2C790%2C395&s=50061ff82c8a2b4b79d5dd761f7967b9,CPO approved working at height training - 8 hrs training (Early Bird $140),SAFESUSTAIN LTD.,"Ontario Chief Prevention Officer approved working at height training, where you'll gain essential skills and and meet industry standards.CPO-Approved Working at Heights TrainingïOntarioFast, Compliant, On-Site or In-Class Training for Your CrewMinistry of Labour ApprovedSame-Day CertificationOn-Site or Local Training Across OntarioGroup Discounts Available
Get Your Team CertifiedïQuickly and CompliantlyWhether youïre a general contractor, safety manager, or property maintenance company, our Working at Heights (WAH) training keeps your workforce safe and compliant with Ontario regulations.
Perfect for:Construction & Roofing CrewsFacility & Maintenance TeamsWindow Washers / ArboristsTelecom & Utility WorkersTraining Options:At Our Facility or On-Site Training at Your Job Site
Open Classes in Toronto, Mississauga, Waterloo, Kitchener & MoreWeek Day & Weekend Options Available
Course Price Details:Fee: $140 + Tax (Daily Promotional Rate)
Discounts available for group and on-site sessions.Client Site Training Discount for Employers:1-5 Participants: $625/Session6-9 Participants: $110.00/Participant10-12 Participants: $105.00/Participant
Why Choose This Course?CPO-approved curriculum ensures compliance with Ontarioïs safety regulations.Flexible training options at convenient locations, time and day.
Book NowïSpots Fill FastReserve a Training Session √É¬É√Ç¬É√É¬Ç√Ç¬¢Üí https://safesustain.com/working-at-height-full-training/Or call us at (416) 822-7110 to speak to a training coordinator.
What You Get:Same Day Certification valid for 3 years (CPO-approved) Practical, hands-on instruction.Printed certificates for records & inspections.
úExcellent instructors and easy to schedule. Got our entire crew certified before deadline!ùï Mike T., Site Supervisor, GTA
Protect Your Workers. Stay Compliant. Book Today.Book Now using √É¬É√Ç¬É√É¬Ç√Ç¬¢Üí https://safesustain.com/working-at-height-full-training/","Category: Business, Career",all ages,Refunds up to 7 days before event,"5000 Yonge Street Suite 1901, North York, ON, Canada5000 Yonge StreetToronto, ON M2N 7E9 Canada",$151.23,"Feb 3-7,9-14,16-21,23-28 from 8:30 am - 4:30 pm"
https://www.eventbrite.ca/e/valentines-perfect-noodle-bowls-on-pottery-wheel-for-couples-baydundas-tickets-1149550068199?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F742881929%2F82905912235%2F1%2Foriginal.20240413-185627?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C134%2C736%2C368&s=a69038a734cbbe1a2ee0ee7c905f5899,Valentine's Perfect Noodle Bowls on Pottery Wheel for couples -Bay/Dundas,Artventures,"Please call  1-833-240-0310 if you have questions or to request additional times if event shows sold out.The pottery wheel for couples offers a captivating and immersive experience for two individuals looking to explore the art of pottery and create unique curves and designs together. This specialized wheel workshop is designed to accommodate two participants, allowing them to engage in a shared creative journey.
Crafted with precision and durability, the pottery wheel provides a sturdy foundation for the couple to work on. Its smooth rotating surface responds to the gentle touch of their hands, encouraging a seamless interaction with the clay. The wheel's speed can be easily adjusted, catering to the preferences and skill levels of both individuals.
As the couple sits together or side by side, they are greeted by an array of high-quality clay, ready to be transformed into works of art. The couple's hands meet the malleable material, guiding it onto the spinning wheel. They begin to shape and mold the clay, discovering the sensual curves and lines that emerge under their fingertips.
The wheel allows for synchronized movements, as the couple's hands work in harmony, sharing the weight and pressure applied to the clay. They communicate, exchanging ideas and inspiration, as they explore various techniques and experiment with different pottery forms. Together, they embrace the beauty of imperfection, celebrating the uniqueness of each curve and design that emerges from their collaboration.
With skilled guidance or through their own intuition, the couple can create an assortment of pottery pieces, ranging from delicate vases to intricate bowls or even sculptural artworks. The wheel's versatile design allows them to incorporate their personal flair, adding decorative elements, textured patterns, or intricate carvings to their creations.
Throughout the pottery wheel experience, the couple becomes immersed in a world of creativity and self-expression. They discover the joy of working with their hands, feeling the clay come alive beneath their touch. The process becomes a metaphor for their relationship, as they learn to navigate the ebb and flow of collaboration, supporting and inspiring one another along the way.
In the end, the couple emerges with a collection of pottery pieces that serve as tangible reminders of their shared experience. Each creation tells a story of their journey, encapsulating their unique connection and the artistic exploration they embarked upon together. Whether they display their pottery in their home or gift them to loved ones, these handcrafted pieces become cherished symbols of their bond and the memories they created through their shared passion for pottery.O ptional- pieces can be painted and kiln fired once dry.",Category: Hobbies,In person,No refunds,"Artventures Toronto Bay & Dundas112 Dundas St. W.Toronto, ON M5G 1C3 Canada",CA$202.67,Feb 2-28 from 12:00 pm or 1:00 pm or 2:00 pm or 3:00 pm or 4:00 pm or 5:00 pm or 6:00 pm or 7:00 pm
https://www.eventbrite.ca/e/valentines-get-curvy-on-pottery-wheel-for-couples-baydundas-toronto-tickets-1149550379129?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F549611659%2F82905912235%2F1%2Foriginal.20230706-133327?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C61%2C722%2C361&s=3a50306312be8c985c4e07619149d3d7,"Valentine's Get ""Curvy"" on Pottery Wheel for couples  -Bay/Dundas Toronto",Artventures,"Please call  1-833-240-0310 if you have questions or to request additional times if event shows sold out.The pottery wheel for couples offers a captivating and immersive experience for two individuals looking to explore the art of pottery and create unique curves and designs together. This specialized wheel workshop is designed to accommodate two participants, allowing them to engage in a shared creative journey.

Crafted with precision and durability, the pottery wheel provides a sturdy foundation for the couple to work on. Its smooth rotating surface responds to the gentle touch of their hands, encouraging a seamless interaction with the clay. The wheel's speed can be easily adjusted, catering to the preferences and skill levels of both individuals.

As the couple sits together or side by side, they are greeted by an array of high-quality clay, ready to be transformed into works of art. The couple's hands meet the malleable material, guiding it onto the spinning wheel. They begin to shape and mold the clay, discovering the sensual curves and lines that emerge under their fingertips.

The wheel allows for synchronized movements, as the couple's hands work in harmony, sharing the weight and pressure applied to the clay. They communicate, exchanging ideas and inspiration, as they explore various techniques and experiment with different pottery forms. Together, they embrace the beauty of imperfection, celebrating the uniqueness of each curve and design that emerges from their collaboration.

With skilled guidance or through their own intuition, the couple can create an assortment of pottery pieces, ranging from delicate vases to intricate bowls or even sculptural artworks. The wheel's versatile design allows them to incorporate their personal flair, adding decorative elements, textured patterns, or intricate carvings to their creations.

Throughout the pottery wheel experience, the couple becomes immersed in a world of creativity and self-expression. They discover the joy of working with their hands, feeling the clay come alive beneath their touch. The process becomes a metaphor for their relationship, as they learn to navigate the ebb and flow of collaboration, supporting and inspiring one another along the way.

In the end, the couple emerges with a collection of pottery pieces that serve as tangible reminders of their shared experience. Each creation tells a story of their journey, encapsulating their unique connection and the artistic exploration they embarked upon together. Whether they display their pottery in their home or gift them to loved ones, these handcrafted pieces become cherished symbols of their bond and the memories they created through their shared passion for pottery.O√É¬É√Ç¬É√É¬Ç√Ç¬Øªøptional- pieces can be painted and kiln fired once dry.",Category: Hobbies,In person,No refunds,"Artventures Toronto Bay & Dundas112 Dundas St. W.Toronto, ON M5G 1C3 Canada",CA$202.67,Feb 2-28 from 12:00 pm or 1:00 pm or 2:00 pm or 3:00 pm or 4:00 pm or 5:00 pm or 6:00 pm or 7:00 pm
https://www.eventbrite.ca/e/valentines-make-fruit-bowls-for-couples-baydundas-toronto-tickets-1149538694179?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F741711119%2F82905912235%2F1%2Foriginal.20240411-224621?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C121%2C482%2C241&s=8ba4e9c1bb405fbe4cd90e67bd649596,Valentine's-Make fruit bowls for couples -Bay/Dundas Toronto,Artventures,Please call  1-833-240-0310 if you have questions or to request additional times if event shows sold out.We are open daily 9am-11pm. Please email artventuresstudios@gmail.com or text 716-244-2074 to request additional times if event shows sold out.The introductory workshop allows students to learn how to throw on a potter's wheel. You'll make one piece on the wheel then handbuild for the remainder of the class.,"Category: Hobbies, DIY",In person,No refunds,"Artventures Toronto Bay & Dundas112 Dundas St. W.Toronto, ON M5G 1C3 Canada",CA$207.26,Feb 2-28 from 12:00 pm or 1:00 pm or 2:00 pm or 3:00 pm or 4:00 pm or 5:00 pm or 6:00 pm or 7:00 pm
https://www.eventbrite.ca/e/valentines-make-a-mug-on-a-pottery-wheel-for-couples-baydundas-toronto-tickets-1149550890659?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F549591919%2F82905912235%2F1%2Foriginal.20230706-131341?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C60%2C724%2C362&s=3bcc3e07d04218f147c24d286f6ee563,Valentine's Make-a-Mug on a Pottery wheel for couples -Bay/Dundas Toronto,Artventures,"Please call  1-833-240-0310 if you have questions or to request additional times if event shows sold out.Welcome to the captivating world of pottery! In this hands-on class, you will embark on a creative journey to make your own unique mug on a pottery wheel. Guided by experienced instructor, you will learn the art of wheel throwing and experience the joy of transforming a lump of clay into a functional masterpiece.

The class begins with an introduction to the pottery wheel and its various components. You'll become acquainted with the tools and materials used throughout the process, including different types of clay, glazes, and sculpting tools. The instructor will share their expertise, providing valuable insights and tips to help you achieve the best results.

Once you have a solid understanding of the pottery wheel, it's time to get your hands dirty! You'll be given a block of clay and shown how to properly center and prepare it on the wheel. As you start spinning the wheel, you'll feel the clay respond to your touch, gradually taking shape beneath your fingertips.

Under the guidance of the instructor, you will learn essential techniques such as pulling, shaping, and thinning the clay walls to create the desired form of your mug. The process requires focus, patience, and a willingness to experiment. As you refine your skills, you'll gain confidence in controlling the clay's movement and shape.

Once you've molded the basic structure of your mug, it's time to add personal touches and details. You can get creative with handles, textures, and decorative elements to make your mug truly one-of-a-kind. The instructor will provide suggestions and support as you explore different design options, encouraging you to unleash your imagination.

After completing the shaping and decoration, your mug will need to dry and undergo the initial firing process. This ensures that it holds its form and is ready for glazing. Once the pieces are dry you'll have an option to book a subsequent session for $10, where you'll learn about glazes and different coloring techniques, allowing you to add vibrant or subtle hues to your creation.

Once the glazing is complete, your mug will be fired again in a kiln, bringing out the vibrant colors and transforming the raw clay into a durable, functional piece of art. Finally, it's time to behold your masterpiece and take it home with you, ready to be enjoyed with every sip of your favorite beverage.

Participating in a ""Make Your Own Mug on Pottery Wheel"" class not only provides a fantastic opportunity to explore your creativity but also offers a therapeutic experience that allows you to disconnect from the hustle and bustle of everyday life. Whether you're a complete beginner or have some prior experience, this class promises to be an enriching and rewarding journey into the world of pottery. So roll up your sleeves, embrace the tactile nature of clay, and get ready to make a mug that will be treasured for years to come.",Category: Hobbies,In person,No refunds,"Artventures Toronto Bay & Dundas112 Dundas St. W.Toronto, ON M5G 1C3 Canada",CA$202.67,Feb 2-28 from 12:00 pm or 1:00 pm or 2:00 pm or 3:00 pm or 4:00 pm or 5:00 pm or 6:00 pm or 7:00 pm
https://www.eventbrite.ca/e/valentines-mindful-mugs-on-pottery-wheel-for-couples-baydundas-tickets-1149550840509?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F607178229%2F82905912235%2F1%2Foriginal.20230927-001335?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C60%2C724%2C362&s=ec2e025c6eccecff9f0b158560547e17,Valentine's Mindful Mugs on Pottery Wheel for couples  - Bay/Dundas,Artventures,"Please call  1-833-240-0310 if you have questions or to request additional times if event shows sold out.The pottery wheel for couples offers a captivating and immersive experience for two individuals looking to explore the art of pottery and create unique curves and designs together. This specialized wheel workshop is designed to accommodate two participants, allowing them to engage in a shared creative journey.

Crafted with precision and durability, the pottery wheel provides a sturdy foundation for the couple to work on. Its smooth rotating surface responds to the gentle touch of their hands, encouraging a seamless interaction with the clay. The wheel's speed can be easily adjusted, catering to the preferences and skill levels of both individuals.

As the couple sits together or side by side, they are greeted by an array of high-quality clay, ready to be transformed into works of art. The couple's hands meet the malleable material, guiding it onto the spinning wheel. They begin to shape and mold the clay, discovering the sensual curves and lines that emerge under their fingertips.

The wheel allows for synchronized movements, as the couple's hands work in harmony, sharing the weight and pressure applied to the clay. They communicate, exchanging ideas and inspiration, as they explore various techniques and experiment with different pottery forms. Together, they embrace the beauty of imperfection, celebrating the uniqueness of each curve and design that emerges from their collaboration.

With skilled guidance or through their own intuition, the couple can create an assortment of pottery pieces, ranging from delicate vases to intricate bowls or even sculptural artworks. The wheel's versatile design allows them to incorporate their personal flair, adding decorative elements, textured patterns, or intricate carvings to their creations.

Throughout the pottery wheel experience, the couple becomes immersed in a world of creativity and self-expression. They discover the joy of working with their hands, feeling the clay come alive beneath their touch. The process becomes a metaphor for their relationship, as they learn to navigate the ebb and flow of collaboration, supporting and inspiring one another along the way.

In the end, the couple emerges with a collection of pottery pieces that serve as tangible reminders of their shared experience. Each creation tells a story of their journey, encapsulating their unique connection and the artistic exploration they embarked upon together. Whether they display their pottery in their home or gift them to loved ones, these handcrafted pieces become cherished symbols of their bond and the memories they created through their shared passion for pottery.O√É¬É√Ç¬É√É¬Ç√Ç¬Øªøptional- pieces can be painted and kiln fired once dry.",Category: Hobbies,In person,No refunds,"Artventures Toronto Bay & Dundas112 Dundas St. W.Toronto, ON M5G 1C3 Canada",CA$189.05,Feb 2-28 from 12:00 pm or 1:00 pm or 2:00 pm or 3:00 pm or 4:00 pm or 5:00 pm or 6:00 pm or 7:00 pm
https://www.eventbrite.ca/e/valentines-make-noodle-bowls-for-couples-baydundas-toronto-tickets-1149542635969?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F742903059%2F82905912235%2F1%2Foriginal.20240413-195407?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C123%2C736%2C368&s=911d935547514400c3b168f31f63518c,Valentine's Make noodle bowls for couples-Bay/Dundas Toronto,Artventures,Please call  1-833-240-0310 if you have questions or to request additional times if event shows sold out.We are open daily 9am-11pm. Please email artventuresstudios@gmail.com or text 716-244-2074 to request additional times if event shows sold out.The introductory workshop allows students to learn how to throw on a   potter's wheel.,"Category: Hobbies, DIY",In person,No refunds,"Artventures Toronto Bay & Dundas112 Dundas St. W.Toronto, ON M5G 1C3 Canada",CA$196.96,Feb 2-21 from 11:00am or 12:00 pm or 1:00 pm or 2:00 pm or 3:00 pm or 4:00 pm or 5:00 pm or 6:00 pm or 7:00 pm or 8:00pm
https://www.eventbrite.ca/e/mat-reformer-pilates-tickets-1236481913689?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F953652453%2F297869607098%2F1%2Foriginal.png?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C940%2C470&s=17eee64f71ab22a32d0a14b67c4e7b7b,Mat Reformer Pilates,Holistic Bodyworx,"Join us for Pilates  , a fun and dynamic workout that combines Pilates with other fitness techniques to tone and strengthen your body!Pilates  Mat Reformer Flow;Experience the dynamic feel of a reformer classïwithout the machine. In this Pilates mat class, we creatively use props such as resistance bands, gliders, mini balls, and blocks to replicate the resistance, support, and challenge of the reformer. Expect fluid, full-body sequences that strengthen, lengthen, and sculpt your body while enhancing control and stability.
With mindful pacing and precise cueing, this class brings the signature reformer experience to the matïhelping you deepen your core engagement, improve posture, and increase flexibility. Perfect for all levels, from those familiar with reformer Pilates to anyone looking to elevate their mat practice with innovative movement and focused strength work.","Category: Sports & Fitness, Other","ages 18+,In person,Free parking",Refunds up to 7 days before event,"Holistic BodyWorx4259 Sherwoodtowne BoulevardMississauga, ON L4Z 1Y5 Canada",CA$25.00 ,"Feb 5,12,19,26 from 7:30 pm - 8:30 pm"
https://www.eventbrite.ca/e/leadtribes-mississauga-in-person-tickets-627335215517?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F555255099%2F1023888587323%2F1%2Foriginal.jpg?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=816957e7177b4bbbc3f24a5a6e1ae767,LeadTribes Mississauga In-Person,LeadTribes,"LeadTribes in person meeting at EggsmartBE OUR GUEST!We are so excited and honoured that you are interested in visiting LeadTribes.We pride ourselves on ensuring that you have an exceptional experience each week.Our Mission:We develop the professional and leadership potential of entrepreneurs in Ontario through character, actions, and relationships within a supportive network.Our Values:Be ResponsibleBe HonestBe PositiveBe SupportiveBe CoachableCommunicate EffectivelyHave Difficult ConversationsRespect OthersUse Common SenseRISE TOGETHERPlease come prepared:To provide a confirmed number for the restaurant, we request that you pre-register by 4:30 p.m. the afternoon prior to the meeting date.Bring 30 of your business cards to share.Prepare a 60-sec intro/story/ask about your services and ideal clients. (Ask for the opportunity!)Plan to make some great connections and have fun!R EFUND POLICY:If you are unable to attend, please let us know in advance. You will receive credit towards a future event if you notify us before the event.We look forward to meeting you!","Category: Business, Sales & Marketing",In person,Refunds up to 7 days before event,"1930 Fowler Dr1930 Fowler DriveMississauga, ON L5K 0A1 Canada",CA$11.98 ,"Feb 5,12,19,26 from 8:30 am - 9:30 am"
https://www.eventbrite.ca/e/last-minute-deal-make-a-mug-on-a-pottery-wheel-for-couples-tickets-848586153027?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F549591919%2F82905912235%2F1%2Foriginal.20230706-131341?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C60%2C724%2C362&s=3bcc3e07d04218f147c24d286f6ee563,Last minute deal - Make-a-Mug on a Pottery wheel for couples,Artventures,"The introductory workshop allows students to learn how to throw on a  potter's wheel and hand build your own mugWelcome to the captivating world of pottery! In this hands-on class, you will embark on a creative journey to make your own unique mug on a pottery wheel. Guided by experienced instructor, you will learn the art of wheel throwing and experience the joy of transforming a lump of clay into a functional masterpiece.

The class begins with an introduction to the pottery wheel and its various components. You'll become acquainted with the tools and materials used throughout the process, including different types of clay, glazes, and sculpting tools. The instructor will share their expertise, providing valuable insights and tips to help you achieve the best results.

Once you have a solid understanding of the pottery wheel, it's time to get your hands dirty! You'll be given a block of clay and shown how to properly center and prepare it on the wheel. As you start spinning the wheel, you'll feel the clay respond to your touch, gradually taking shape beneath your fingertips.

Under the guidance of the instructor, you will learn essential techniques such as pulling, shaping, and thinning the clay walls to create the desired form of your mug. The process requires focus, patience, and a willingness to experiment. As you refine your skills, you'll gain confidence in controlling the clay's movement and shape.

Once you've molded the basic structure of your mug, it's time to add personal touches and details. You can get creative with handles, textures, and decorative elements to make your mug truly one-of-a-kind. The instructor will provide suggestions and support as you explore different design options, encouraging you to unleash your imagination.

After completing the shaping and decoration, your mug will need to dry and undergo the initial firing process. This ensures that it holds its form and is ready for glazing. Once the pieces are dry you'll have an option to book a subsequent session for $10, where you'll learn about glazes and different coloring techniques, allowing you to add vibrant or subtle hues to your creation.

Once the glazing is complete, your mug will be fired again in a kiln, bringing out the vibrant colors and transforming the raw clay into a durable, functional piece of art. Finally, it's time to behold your masterpiece and take it home with you, ready to be enjoyed with every sip of your favorite beverage.

Participating in a ""Make Your Own Mug on Pottery Wheel"" class not only provides a fantastic opportunity to explore your creativity but also offers a therapeutic experience that allows you to disconnect from the hustle and bustle of everyday life. Whether you're a complete beginner or have some prior experience, this class promises to be an enriching and rewarding journey into the world of pottery. So roll up your sleeves, embrace the tactile nature of clay, and get ready to make a mug that will be treasured for years to come.",Category: Hobbies,In person,No refunds,"Artventures Lakeshore / Bronte2359 Lakeshore Rd. W.Oakville, ON L6L 1H4 Canada",CA$94.05 ,"Feb 2-12,17- 28 from 12:00 pm or 1:00 pm or 2:00 pm or 3:00 pm or 4:00 pm or 5:00 pm or 6:00 pm or 7:00 pm"
https://www.eventbrite.ca/e/paint-a-tote-in-oakville-tickets-1076553162489?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F893910213%2F82905912235%2F1%2Foriginal.20241107-134713?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=b223af767b3b3b464a89b00bbb3fb575,Paint a tote in Oakville,Artventures,"Come and enjoy the experience of tote painting. You will be guided step by step to learn how to paint on tote from start to finishThe paint on tote  class involves the application of paint on a cotton tote to create decorative or artistic designs. The class focuses on exploring different painting techniques and styles that can be used to enhance the natural beauty of the tote.
Here is a description of what the class may cover:
Introduction to Totes: The class begins with an introduction to totes as an art medium. Students learn about the characteristics of totes, such as the grain patterns, texture, and natural color variations, which can influence the painting process.
Preparation and Priming: Students are taught how to prepare the tote for painting. This may include applying a primer to improve paint adhesion and prevent bleeding.
Color Theory and Design: The class covers the fundamentals of color theory and design principles as they apply to painting on totes. Students learn about color mixing, shading, blending, and composition to create visually appealing artwork.
Painting Techniques: Various painting techniques specific to totes are explored. This may include brush techniques, stippling, dry brushing, glazing, and layering to achieve different effects and textures on the cotton.
Subject Matter and Themes: Students are encouraged to experiment with different subject matters and themes for their tote paintings. This may range from nature-inspired motifs like landscapes, flowers, and animals to abstract or contemporary designs.
Finishing and Sealing: Once the painting is complete, the class covers techniques for finishing and sealing the artwork to protect it and enhance its longevity. This may involve applying a varnish,  or sealant to preserve the paint and highlight the natural beauty of the tote.
Display and Presentation: The class concludes with discussions on how to display and present the finished totes. Students learn about framing options, mounting techniques, and ways to showcase their artwork in various settings.
Throughout the class, students receive guidance from the instructor, who provides demonstrations, critiques, and individualized feedback to help them improve their painting skills. The aim is to foster creativity and encourage students to explore the unique possibilities offered by painting on totes.",Category: Hobbies,In person,No refunds,"Artventures Lakeshore / Bronte2359 Lakeshore Rd. W.Oakville, ON L6L 1H4 Canada",CA$32.34 ,"Feb 3-13,16- 28 from 12:00 pm or 1:00 pm or 2:00 pm or 3:00 pm or 4:00 pm or 5:00 pm or 6:00 pm or 7:00 pm"
https://www.eventbrite.com/e/30-up-foundation-dance-classes-february-2026-quickstep-rumba-tickets-1981161544511?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1166010483%2F2745366329471%2F1%2Foriginal.20251030-004039?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=2b03f07d00c3eeeee67c6a933f643a6a,"30-Up  ""Foundation"" Dance Classes - February 2026 - Quickstep & Rumba",30-Up Club,"Join us at 30-Up Club for Ballroom and Latin beginner lessons. In February, we will be offering Quickstep & Rumba lessons.The 30-Up Foundation-level classes are suitable for dance enthusiasts with no previous experience in Quickstep & Rumba, or for those looking to brush up on their dance skills and technique.Classes will be taught by Patricia Goh and Phil Lee, who are Ballroom & Latin Champions and World Championship Adjudicators.Classes run from 7 - 8 pm every Thursday for 4 weeks - starting February 5th and ending February 26th, at the 30-Up Club.Cost of class is $15 each or $50 for all 4 (advance registration). Come for one class or all four.For more information contact: philpatriciadanceinfo@gmail.com or 1-647-239-1918","Category: Arts, Dance","all ages,In person,Free parking",Refunds up to 1 day before event,"30-Up Club22 Dorchester AvenueToronto, ON M8Z 4W3 Canada",CA$15.00 ,"Feb 5-7,12-14,19-21,26-28 from 1:00 pm - 5:00 pm"
https://www.eventbrite.com/e/city-love-scavenger-hunt-date-night-for-couples-lakeshore-area-tickets-917951777477?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F769940309%2F1395832153743%2F1%2Foriginal.20240517-020249?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C940%2C470&s=5811cc85c97e6104f9028292aee2a431,City LOVE Scavenger Hunt Date Night For Couples - Lakeshore Area,Intl Wellness Events,CITY LOVE SCAVENGER HUNT Date For Couples (Self-Guided) Enjoy your city scavenger hunt with fun digital activities along the way!,"Category: Hobbies, Adult",In person,Refunds up to 7 days before event,"**Recommended starting point or another city spot of your choice! (MUST USE PDF TICKETS-NO QR CODES)3500 Lake Shore Boulevard WestToronto, ON M8W 1N6 Canada",$12.51 ,"Feb 5,12,19,26 from 7:00 pm "
https://www.eventbrite.ca/e/learn-python-from-scratch-1-day-session-in-brampton-tickets-1979497669817?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171396639%2F2824010078961%2F1%2Foriginal.20251120-063130?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.493&fp-y=0.071&s=ede31d69a911870044398ad5036f04e9,Learn Python from Scratch: 1 Day Session in Brampton,Catils_inc,"Turn your interest into skillïlearn variables, loops, functions, and more with Python, the perfect beginner-friendly language.Group Discounts:Save 10% when registering 3 or more participantsSave 15% when registering 10 or more participantsDuration: 1 Full Day (9:00 AM ï 5:00 PM)
Delivery Mode: Classroom (In-Person)
Language: English
Credits: 8 PDUs / Training Hours
Certification: Course Completion Certificate
Refreshments: Lunch, beverages, and light snacks includedCourse OverviewThe Python for Beginners course offers a practical and engaging introduction to programming using Python, one of todayïs most versatile and beginner-friendly languages. From writing your first line of code to working with loops, conditionals, and data structures, this course helps you develop a strong foundation in programming logic. Perfect for students and professionals alike, it opens the door to careers in data science, web development, AI, and more.Learning ObjectivesBy the end of this course, you will:Understand the basic syntax and structure of PythonWrite simple programs using variables, loops, and conditionalsUse lists and dictionaries for data handlingBuild and test your own Python functionsApply logic to solve beginner-level coding problemsFeel confident to explore advanced Python topicsTarget AudienceStudents, coding newcomers, and professionals transitioning into programming.Why is it right fit for you:Whether you're looking to enter the world of coding or advance your career, Python offers a smooth and highly relevant entry point. Our hands-on learning approach helps you write and understand code quickly, with plenty of guided practice and real-world examples. With increasing demand for Python skills in fields like AI, analytics, web development, and automation, this course helps you stay relevant and future-proof your skillset. Plus, our expert trainers make learning to code enjoyable and accessibleïeven if you've never written a line of code before.√É¬É√Ç¬É√É¬Ç√Ç¬Ç©2025 Catils. This content is protected by copyright law. Copy or Reproduction without permission is prohibited.Want your team to gain essential programming skills?We offer customizable in-house Python training tailored to your organizationïs specific learning goals. Looking to build a strong coding foundation among your employees or shift your team towards automation and tech-enabled solutions? Let us help you train your team in Python effectively.√É¬É√Ç¬É√É¬Ç√Ç¬∞üìß Contact us today to schedule a customized in-house, face-to-face session: info@catils.com","Category: Business, Career","ages 18+,In person,Paid parking",Refunds up to 7 days before event,"ON, Brampton - Brampton County Court2 County Court Blvd. Suite 400Ph No +1 469 666 9332 Brampton, ON L6W 3W8 Canada",CA$559.16 ,Feb 19 from 9:00 am - 5:00 pm
